gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000002250	32.88337	0.009946999	0.0775543	0.4407578	1
ENSMUSG00000002257	6.137013	-0.01196902	0.07876916	0.1214759	1
ENSMUSG00000002265	5005.769	-0.05895354	0.07344202	0.04822594	1
ENSMUSG00000002266	29.03107	-0.01609981	0.07865852	0.08704594	1
ENSMUSG00000002274	146.222	-0.01076723	0.07607787	0.5588811	1
ENSMUSG00000002279	151.9725	0.006375571	0.07529988	0.7545976	1
ENSMUSG00000002280	149.6274	0.01251375	0.07351158	0.6126262	1
ENSMUSG00000002289	16.02374	-0.006481499	0.07722796	0.6435969	1
ENSMUSG00000002297	10.48364	0.01019226	0.07782997	0.3807292	1
ENSMUSG00000002307	117.4047	-0.02870909	0.07369554	0.2628567	1
ENSMUSG00000002308	70.20756	0.03462886	0.07536674	0.1350759	1
ENSMUSG00000002319	408.0434	-0.05138936	0.06705049	0.1418134	1
ENSMUSG00000002320	173.5018	-0.009823012	0.07176896	0.7220471	1
ENSMUSG00000002324	46.29263	-0.00204847	0.07612515	0.9087989	1
ENSMUSG00000002325	59.15363	-0.03705576	0.07595111	0.09727914	1
ENSMUSG00000002326	68.91293	-0.02381922	0.07582344	0.2460791	1
ENSMUSG00000002329	156.5124	0.01279619	0.07069931	0.661652	1
ENSMUSG00000002332	216.9424	0.0009669585	0.07301116	0.9695824	1
ENSMUSG00000002341	1390.689	0.007707776	0.07202875	0.7764751	1
ENSMUSG00000002342	118.2964	0.003178947	0.07306494	0.8999147	1
ENSMUSG00000002343	100.0386	-0.02347318	0.07252067	0.3873624	1
ENSMUSG00000002345	79.09572	-0.01550078	0.07377981	0.5245348	1
ENSMUSG00000002346	107.2183	0.01714462	0.07714542	0.2712055	1
ENSMUSG00000002365	71.35393	-0.006297719	0.07283461	0.8067972	1
ENSMUSG00000002372	379.6457	-0.00228577	0.06603657	0.9461221	1
ENSMUSG00000002379	227.3321	0.01248952	0.07195564	0.6487358	1
ENSMUSG00000002384	0.3791315	-0.0005126667	0.08156588	0.7654079	1
ENSMUSG00000002393	136.8997	-0.03175525	0.0699254	0.3084952	1
ENSMUSG00000002395	263.125	-0.01312552	0.07131587	0.6439658	1
ENSMUSG00000002396	114.2998	-0.004504551	0.06994832	0.8807055	1
ENSMUSG00000002409	141.9497	-0.007154023	0.0744673	0.7502479	1
ENSMUSG00000002413	1926.143	0.08672489	0.06959411	0.01653118	0.9207676
ENSMUSG00000002416	319.0666	0.001910196	0.06893896	0.9511272	1
ENSMUSG00000002428	303.3199	0.02715854	0.07018434	0.3746362	1
ENSMUSG00000002455	394.7677	-0.01274953	0.06989288	0.6734833	1
ENSMUSG00000002458	55.29464	0.01141799	0.07445402	0.6148687	1
ENSMUSG00000002459	135.0005	0.001856306	0.07418332	0.9356736	1
ENSMUSG00000002475	239.4011	-0.03148612	0.07213896	0.2674302	1
ENSMUSG00000002477	135.5064	-0.02482395	0.07439077	0.2992217	1
ENSMUSG00000002486	49.16989	-0.0430546	0.0755569	0.07515553	1
ENSMUSG00000002489	1424.244	-0.03451058	0.06914551	0.2833969	1
ENSMUSG00000002496	730.1793	-0.0259262	0.06951896	0.406941	1
ENSMUSG00000002500	0.7656052	0.0004696201	0.07933955	0.8598966	1
ENSMUSG00000002504	108.0143	-0.03623396	0.07302973	0.1883758	1
ENSMUSG00000002524	658.5057	-0.02885755	0.06520652	0.4094745	1
ENSMUSG00000002546	525.9074	-0.04816693	0.07121902	0.1220389	1
ENSMUSG00000002550	211.9201	-0.01765957	0.0702204	0.5566356	1
ENSMUSG00000002565	1.231027	0.003347781	0.07906638	0.4040021	1
ENSMUSG00000002578	70.43037	0.02032165	0.07722185	0.199968	1
ENSMUSG00000002580	164.8292	0.01148774	0.07228044	0.6688798	1
ENSMUSG00000002588	0.2199919	0	0.08222491	1	1
ENSMUSG00000002602	266.5566	-0.004632451	0.06650556	0.8899237	1
ENSMUSG00000002603	9.249913	0.003162473	0.07806132	0.7403246	1
ENSMUSG00000002608	125.7717	0.01123906	0.07636042	0.5224532	1
ENSMUSG00000002617	262.2993	0.04559732	0.07413299	0.09151071	1
ENSMUSG00000002625	489.3224	-0.03448187	0.06512106	0.3281499	1
ENSMUSG00000002633	8.770311	-0.006097469	0.07837922	0.4356438	1
ENSMUSG00000002635	60.92707	0.006936758	0.07404956	0.7668129	1
ENSMUSG00000002658	195.9378	-0.05365895	0.07435095	0.05434053	1
ENSMUSG00000002660	163.4556	-0.01899959	0.07272503	0.4735295	1
ENSMUSG00000002661	49.17965	-0.002680396	0.07630921	0.8768273	1
ENSMUSG00000002664	0.04274973	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000002668	3.863892	-0.0003598703	0.07858772	0.9480257	1
ENSMUSG00000002679	97.59947	0.04812813	0.07442389	0.07402647	1
ENSMUSG00000002688	90.16053	0.01918095	0.0754067	0.361828	1
ENSMUSG00000002699	21.17297	-0.004872197	0.07667038	0.7622627	1
ENSMUSG00000002718	412.4099	-0.01387482	0.0688214	0.6595519	1
ENSMUSG00000002728	245.0776	0.01941779	0.0734627	0.4416193	1
ENSMUSG00000002731	78.4464	-0.03794743	0.07734327	0.05059378	1
ENSMUSG00000002732	10.0153	0.009976816	0.07819282	0.3032625	1
ENSMUSG00000002733	219.3773	-0.001661354	0.06863704	0.9579217	1
ENSMUSG00000002741	319.6456	-0.05316217	0.06898832	0.1147344	1
ENSMUSG00000002748	1179.604	0.006096262	0.05995208	0.8688423	1
ENSMUSG00000002763	332.804	-0.02825633	0.06994981	0.360893	1
ENSMUSG00000002767	127.3527	-0.01271056	0.07365929	0.6029526	1
ENSMUSG00000002768	154.3652	-0.008158315	0.07379441	0.7335491	1
ENSMUSG00000002769	0.7594155	0.0006843333	0.07961379	0.7783047	1
ENSMUSG00000002771	33.18383	-0.009066347	0.07776832	0.4413179	1
ENSMUSG00000002778	177.1528	0.02738433	0.0710834	0.3532987	1
ENSMUSG00000002781	103.4724	0.0187771	0.0714283	0.5099717	1
ENSMUSG00000002791	0.8513291	-0.00284917	0.07982093	0.3526546	1
ENSMUSG00000002797	80.06006	-0.01792576	0.07403611	0.4553401	1
ENSMUSG00000002799	172.5464	-0.03350784	0.07144685	0.2561282	1
ENSMUSG00000002803	224.3865	-0.01578644	0.0677078	0.6286461	1
ENSMUSG00000002804	15.47049	0.002080249	0.07758625	0.8639437	1
ENSMUSG00000002808	646.1017	0.005486563	0.06623912	0.8706289	1
ENSMUSG00000002812	326.5871	-0.08709737	0.07004884	0.01540706	0.9091784
ENSMUSG00000002814	58.31593	-0.04287411	0.07647518	0.05543135	1
ENSMUSG00000002820	113.0163	0.01165814	0.0743547	0.6111232	1
ENSMUSG00000002825	34.83219	0.008593196	0.07711067	0.5576919	1
ENSMUSG00000002831	57.72068	0.07245148	0.1118418	0.0001400865	0.2508296
ENSMUSG00000002833	288.7524	-0.02734888	0.07358531	0.2872391	1
ENSMUSG00000002835	24.28943	0.005307635	0.07717236	0.7079813	1
ENSMUSG00000002844	260.7104	-0.01264273	0.06840388	0.6917752	1
ENSMUSG00000002845	64.13789	-0.0004291717	0.07350322	0.9859753	1
ENSMUSG00000002846	88.07305	-0.006620326	0.07119319	0.8156144	1
ENSMUSG00000002847	8.322528	0.006126656	0.07811284	0.51936	1
ENSMUSG00000002870	26.05789	0.003802535	0.07653548	0.8182642	1
ENSMUSG00000002871	134.707	-0.04198096	0.07312701	0.1346415	1
ENSMUSG00000002881	185.8606	-0.005120067	0.0700991	0.8637438	1
ENSMUSG00000002885	52.57067	-0.01617931	0.07449376	0.4800974	1
ENSMUSG00000002897	38.60835	-0.02817109	0.07628578	0.1591634	1
ENSMUSG00000002900	424.4906	-0.01353411	0.0709337	0.6401459	1
ENSMUSG00000002908	37.76505	0.003294532	0.07587349	0.8600382	1
ENSMUSG00000002910	55.65329	-0.005727624	0.07372797	0.811612	1
ENSMUSG00000002930	2.812406	-0.006378965	0.07878649	0.2714859	1
ENSMUSG00000002944	5.509499	-0.007985889	0.07842498	0.3152255	1
ENSMUSG00000002948	422.4709	-0.005154462	0.06248473	0.8860664	1
ENSMUSG00000002949	326.4744	-0.002114902	0.0690877	0.945614	1
ENSMUSG00000002957	1600.974	-0.01593088	0.06265791	0.6582375	1
ENSMUSG00000002963	83.77675	-0.01822775	0.07465261	0.4224802	1
ENSMUSG00000002968	145.6751	-0.004800867	0.07387163	0.8395589	1
ENSMUSG00000002980	69.77659	-0.03491102	0.07616248	0.1043481	1
ENSMUSG00000002981	1023.892	0.008001404	0.06819335	0.8025712	1
ENSMUSG00000002983	23.81134	-0.01968063	0.07653484	0.2737074	1
ENSMUSG00000002984	244.9593	-0.02084958	0.0730533	0.4239448	1
ENSMUSG00000002985	5798.449	-0.04517573	0.07285072	0.117134	1
ENSMUSG00000002992	0.02933238	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000002996	257.7929	0.02184833	0.0731834	0.3993422	1
ENSMUSG00000002997	1141.612	0.03758706	0.07388037	0.1537185	1
ENSMUSG00000003031	264.2407	0.01073013	0.06567489	0.7535417	1
ENSMUSG00000003032	10.92923	-0.00168565	0.07781645	0.8773158	1
ENSMUSG00000003033	255.8091	-0.02395468	0.06842741	0.4579574	1
ENSMUSG00000003037	175.3575	-0.004165869	0.07262663	0.8730825	1
ENSMUSG00000003038	641.0127	0.02761102	0.06569387	0.4252254	1
ENSMUSG00000003039	338.626	-0.009743059	0.0684688	0.7590046	1
ENSMUSG00000003051	0.169452	-0.0004095388	0.08246699	0.795144	1
ENSMUSG00000003062	260.4815	-0.01790712	0.06750101	0.5861423	1
ENSMUSG00000003068	226.6397	-0.07549826	0.06876639	0.03451682	1
ENSMUSG00000003070	24.19002	-0.01925321	0.0764589	0.2888265	1
ENSMUSG00000003072	462.1426	-0.01368287	0.06859917	0.6662075	1
ENSMUSG00000003099	343.2093	-0.006895757	0.06841212	0.828152	1
ENSMUSG00000003119	434.954	0.02828065	0.0722761	0.3110024	1
ENSMUSG00000003123	66.09504	0.008218832	0.0754851	0.6807519	1
ENSMUSG00000003131	1321.499	0.02283925	0.06377039	0.5213504	1
ENSMUSG00000003134	548.5535	0.02475583	0.07575707	0.2346495	1
ENSMUSG00000003135	160.3395	-0.01780389	0.06982164	0.5597239	1
ENSMUSG00000003153	1182.186	0.01549542	0.06872992	0.6243255	1
ENSMUSG00000003154	216.2961	0.02460885	0.07209618	0.377653	1
ENSMUSG00000003161	240.792	-0.01892812	0.07132976	0.5087598	1
ENSMUSG00000003166	819.5152	-0.03313879	0.06296394	0.3613928	1
ENSMUSG00000003178	302.8056	0.009241992	0.07478283	0.6719024	1
ENSMUSG00000003184	77.19068	0.01306697	0.07418872	0.5760305	1
ENSMUSG00000003190	5.18567	0.01151573	0.07850659	0.175799	1
ENSMUSG00000003198	55.26557	0.02938938	0.077077	0.104808	1
ENSMUSG00000003199	290.0145	-0.03193485	0.06950213	0.3128838	1
ENSMUSG00000003200	123.7229	0.003975885	0.0740586	0.864508	1
ENSMUSG00000003206	3.962159	-0.006511457	0.07862636	0.3156386	1
ENSMUSG00000003208	31.14749	-0.001333528	0.0765229	0.9357455	1
ENSMUSG00000003226	2595.453	0.06917514	0.0695862	0.04576767	1
ENSMUSG00000003227	3.76199	0.0028625	0.07852247	0.6481235	1
ENSMUSG00000003228	94.03119	0.004332046	0.07580779	0.8187674	1
ENSMUSG00000003233	80.0578	0.008247603	0.07695706	0.5882036	1
ENSMUSG00000003234	409.4803	-0.008952463	0.07183048	0.7447115	1
ENSMUSG00000003235	346.1389	-0.01774307	0.07066184	0.5473659	1
ENSMUSG00000003269	257.7197	-0.03933265	0.06857893	0.2335328	1
ENSMUSG00000003271	17.79301	0.001526604	0.07726207	0.9109155	1
ENSMUSG00000003273	829.8866	0.01588337	0.07287026	0.5423711	1
ENSMUSG00000003279	1298.418	-0.005703689	0.072431	0.8292125	1
ENSMUSG00000003282	82.17874	0.08755825	0.08808473	0.0005100582	0.3605037
ENSMUSG00000003283	10.64249	0.002540687	0.07749367	0.8402728	1
ENSMUSG00000003299	120.7069	0.001297002	0.07086594	0.9640694	1
ENSMUSG00000003308	405.1583	-0.007793693	0.06590348	0.8185235	1
ENSMUSG00000003309	2.082785	0.001786848	0.07884107	0.6647978	1
ENSMUSG00000003316	1840.771	-0.01133625	0.06236367	0.7533825	1
ENSMUSG00000003341	1.145894	0.0002202222	0.07991826	0.9184892	1
ENSMUSG00000003344	335.7598	-0.07021505	0.07072286	0.03815957	1
ENSMUSG00000003345	464.8224	-0.01918888	0.06679525	0.5670648	1
ENSMUSG00000003346	358.4683	0.03418196	0.06854493	0.2961028	1
ENSMUSG00000003348	53.59341	-0.02077859	0.07495917	0.3507925	1
ENSMUSG00000003352	469.8802	0.01820261	0.07024358	0.5445056	1
ENSMUSG00000003354	14.39264	-0.004388186	0.07792145	0.6749645	1
ENSMUSG00000003355	1.299643	-0.004660033	0.08033279	0.1880792	1
ENSMUSG00000003360	412.7771	-0.05932993	0.06695925	0.09530049	1
ENSMUSG00000003363	1616.889	-0.03354754	0.06456374	0.3452149	1
ENSMUSG00000003378	924.7507	0.03865154	0.07631599	0.07709089	1
ENSMUSG00000003379	0.3131099	-0.0001517961	0.08176582	0.9257747	1
ENSMUSG00000003380	406.176	0.01413609	0.07412802	0.5485147	1
ENSMUSG00000003382	294.4523	-0.02708113	0.06882039	0.3980897	1
ENSMUSG00000003402	280.7038	-0.0080312	0.07175957	0.7708907	1
ENSMUSG00000003410	882.6738	-0.005777078	0.06568954	0.8654827	1
ENSMUSG00000003411	189.8683	0.01516662	0.0747914	0.4937629	1
ENSMUSG00000003418	33.2901	-0.0156165	0.07742853	0.2737076	1
ENSMUSG00000003420	63.34616	-0.004270444	0.0737034	0.859064	1
ENSMUSG00000003421	161.4518	0.0007671898	0.06880092	0.9804524	1
ENSMUSG00000003423	66.83945	-0.01610223	0.07342231	0.5209498	1
ENSMUSG00000003429	738.4952	0.01131602	0.06961181	0.7110665	1
ENSMUSG00000003435	613.1105	-0.08557512	0.06886015	0.0190055	0.9404152
ENSMUSG00000003436	6.194068	-0.007036314	0.07813306	0.4594664	1
ENSMUSG00000003437	270.858	-0.06563464	0.07629037	0.01623145	0.9158493
ENSMUSG00000003438	89.94442	-0.01886325	0.07305913	0.466853	1
ENSMUSG00000003444	61.16095	0.01447552	0.07469049	0.5171163	1
ENSMUSG00000003452	638.1629	0.04824485	0.06995263	0.1370689	1
ENSMUSG00000003458	290.2212	0.009242002	0.06664855	0.7820627	1
ENSMUSG00000003464	409.0059	0.03366902	0.06532929	0.3374982	1
ENSMUSG00000003469	1639.2	0.007664196	0.07116994	0.7875936	1
ENSMUSG00000003476	12.19374	-0.00664244	0.07810183	0.4909024	1
ENSMUSG00000003477	9.743098	-0.001728669	0.07809314	0.8520163	1
ENSMUSG00000003484	0.5741096	-0.0002854358	0.07998598	0.8930538	1
ENSMUSG00000003500	175.7855	-0.03184002	0.07274539	0.2473958	1
ENSMUSG00000003518	779.9139	-0.005127619	0.06771343	0.8743565	1
ENSMUSG00000003526	122.6405	0.02223257	0.07464615	0.3360755	1
ENSMUSG00000003527	124.0914	-0.01213442	0.07048112	0.6808663	1
ENSMUSG00000003528	174.5186	-0.02249023	0.0721309	0.4166851	1
ENSMUSG00000003531	123.5599	-0.03619059	0.07470793	0.1428785	1
ENSMUSG00000003534	390.9945	-0.03578046	0.06543246	0.3084885	1
ENSMUSG00000003541	34.13807	0.01046566	0.07741062	0.4416018	1
ENSMUSG00000003545	48.00763	-0.004497289	0.0752934	0.8251366	1
ENSMUSG00000003546	85.45816	-0.02705329	0.07588645	0.1942047	1
ENSMUSG00000003549	83.21207	-0.0072685	0.07208434	0.7881419	1
ENSMUSG00000003555	0.05657123	-0.0003998925	0.08252449	0.7988645	1
ENSMUSG00000003559	77.13826	-0.04106706	0.074329	0.1150824	1
ENSMUSG00000003573	30.71339	-0.007586594	0.07649733	0.6526188	1
ENSMUSG00000003575	820.2223	0.01349314	0.07551139	0.5050304	1
ENSMUSG00000003581	125.692	-0.03865348	0.07287516	0.1681031	1
ENSMUSG00000003585	139.4706	-0.007319937	0.07356856	0.7641304	1
ENSMUSG00000003604	33.03271	-0.004073491	0.07600856	0.8237743	1
ENSMUSG00000003617	104.146	-0.0163508	0.07385106	0.5005336	1
ENSMUSG00000003623	275.5774	0.01726956	0.07158038	0.5402906	1
ENSMUSG00000003644	85.23778	-0.0521069	0.07489722	0.05220788	1
ENSMUSG00000003657	96.27302	-0.01251518	0.07840521	0.1756324	1
ENSMUSG00000003660	1611.797	0.008559997	0.06321961	0.8102107	1
ENSMUSG00000003662	286.5294	-0.0253996	0.07042296	0.400303	1
ENSMUSG00000003665	9.565033	-0.007026607	0.07799165	0.4964195	1
ENSMUSG00000003680	77.5586	-0.01329389	0.07139241	0.638493	1
ENSMUSG00000003721	241.5394	-0.04617643	0.06556486	0.1942323	1
ENSMUSG00000003731	579.0706	-0.008524675	0.05889491	0.8187531	1
ENSMUSG00000003746	866.6905	0.08284811	0.06580166	0.027779	1
ENSMUSG00000003752	55.29674	-0.03514017	0.07677186	0.08073512	1
ENSMUSG00000003762	87.73039	-0.04063193	0.07649475	0.06332131	1
ENSMUSG00000003778	620.4563	-0.02783401	0.06340516	0.4386622	1
ENSMUSG00000003779	4.915421	-0.0007792929	0.0784865	0.9023922	1
ENSMUSG00000003808	177.9999	-0.01955888	0.07186543	0.4833596	1
ENSMUSG00000003809	164.2528	-0.0382448	0.07019251	0.2228166	1
ENSMUSG00000003810	518.0912	-0.01980207	0.07246462	0.4631207	1
ENSMUSG00000003812	28.2128	0.002143769	0.07674773	0.89165	1
ENSMUSG00000003813	223.3275	-0.02515348	0.06776243	0.4450728	1
ENSMUSG00000003814	1371.282	-0.04836594	0.07445415	0.0724946	1
ENSMUSG00000003824	7.817531	-0.002018154	0.0784574	0.7621368	1
ENSMUSG00000003847	899.7162	0.02487846	0.07755298	0.1129234	1
ENSMUSG00000003848	98.84872	-0.01213874	0.07431407	0.5983505	1
ENSMUSG00000003849	31.32714	0.01047952	0.07709756	0.4814793	1
ENSMUSG00000003863	489.0515	-0.02675151	0.0682794	0.4111182	1
ENSMUSG00000003865	83.83314	0.003714588	0.07348709	0.8793667	1
ENSMUSG00000003868	106.6098	-0.007885382	0.07427988	0.7308455	1
ENSMUSG00000003872	144.2023	0.01050864	0.0731935	0.6770152	1
ENSMUSG00000003873	72.70235	-0.03211388	0.07497473	0.1737637	1
ENSMUSG00000003882	2.631429	0.004868556	0.07897528	0.3060795	1
ENSMUSG00000003923	195.7945	-0.01328449	0.07186782	0.6301201	1
ENSMUSG00000003929	256.6171	0.06247796	0.07138317	0.05444314	1
ENSMUSG00000003934	897.6216	-0.05462586	0.0677888	0.115546	1
ENSMUSG00000003948	1063.665	0.0355689	0.06970574	0.2615692	1
ENSMUSG00000003949	741.5515	0.05061124	0.07592561	0.0423256	1
ENSMUSG00000003955	83.16002	-0.01090981	0.07427287	0.6362678	1
ENSMUSG00000003970	1326.032	-0.008566477	0.06961124	0.7787059	1
ENSMUSG00000003974	1403.405	0.1353095	0.06713647	0.0007974357	0.4041043
ENSMUSG00000003992	649.2916	0.06003535	0.06189143	0.111295	1
ENSMUSG00000004018	66.94769	-0.000418868	0.07497916	0.9841728	1
ENSMUSG00000004031	413.2874	0.08179846	0.06951308	0.0223221	0.9815084
ENSMUSG00000004032	521.3603	0.02399068	0.07432448	0.3167213	1
ENSMUSG00000004035	82.53144	0.002702847	0.07421929	0.9061656	1
ENSMUSG00000004038	0.04285678	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000004040	352.3188	-0.06700427	0.06895814	0.05473655	1
ENSMUSG00000004043	14.47411	-0.00761757	0.07751013	0.5533603	1
ENSMUSG00000004044	81.86495	-0.009699902	0.07310833	0.7020457	1
ENSMUSG00000004054	165.0167	-0.009842962	0.06745602	0.7636112	1
ENSMUSG00000004056	562.608	0.0046963	0.07027339	0.873976	1
ENSMUSG00000004069	351.7602	-0.02196126	0.07099869	0.4530039	1
ENSMUSG00000004070	338.438	-0.04996487	0.06919885	0.1331646	1
ENSMUSG00000004071	1182.702	-0.01601969	0.05545598	0.6708139	1
ENSMUSG00000004085	117.3194	0.05787794	0.07497824	0.03650354	1
ENSMUSG00000004096	245.1411	0.01673333	0.07055069	0.571679	1
ENSMUSG00000004098	9.636908	-0.007852208	0.07826088	0.3768161	1
ENSMUSG00000004099	411.3668	-0.0395546	0.07094034	0.196874	1
ENSMUSG00000004100	69.14355	-0.02533047	0.07488799	0.2691873	1
ENSMUSG00000004105	31.29905	0.01696365	0.07816808	0.139522	1
ENSMUSG00000004110	5338.212	0.04547314	0.07064327	0.1489984	1
ENSMUSG00000004113	1088.424	-0.007397474	0.07298539	0.7718003	1
ENSMUSG00000004127	39.51118	-0.03518874	0.07779228	0.04602589	1
ENSMUSG00000004151	333.02	0.02235645	0.07328808	0.385816	1
ENSMUSG00000004187	1266.476	-0.03063231	0.06526128	0.3817454	1
ENSMUSG00000004207	7541.859	-0.05200041	0.05997324	0.1693387	1
ENSMUSG00000004221	423.9907	-0.02146584	0.06736838	0.5170187	1
ENSMUSG00000004231	0.1750573	0	0.08222491	1	1
ENSMUSG00000004233	59.61218	-0.02380521	0.07532888	0.2736535	1
ENSMUSG00000004263	204.7982	0.003287904	0.0781619	0.7119674	1
ENSMUSG00000004264	307.4597	-0.02593203	0.06877497	0.4181938	1
ENSMUSG00000004266	25.45008	0.01531008	0.07672348	0.361961	1
ENSMUSG00000004267	4643.326	0.01486721	0.06095535	0.6852263	1
ENSMUSG00000004268	157.82	-0.03521143	0.07301414	0.1997259	1
ENSMUSG00000004270	78.65063	0.002953579	0.07342898	0.9043502	1
ENSMUSG00000004285	277.1476	-0.01003753	0.07256833	0.7029956	1
ENSMUSG00000004317	218.4904	0.002250328	0.0713703	0.9361152	1
ENSMUSG00000004319	1837.304	0.00130324	0.05916149	0.9719886	1
ENSMUSG00000004328	24.26212	0.01577897	0.07904209	0.06114294	1
ENSMUSG00000004341	9.520262	0.01324192	0.07931728	0.06552731	1
ENSMUSG00000004347	672.4262	0.06743907	0.07665906	0.01315562	0.8811312
ENSMUSG00000004356	357.2131	0.03321724	0.06686618	0.3292391	1
ENSMUSG00000004359	0.3208889	-0.0004535943	0.08253276	0.7739783	1
ENSMUSG00000004360	623.8155	0.02547335	0.070761	0.3924367	1
ENSMUSG00000004364	969.3323	0.04635457	0.05678839	0.2232371	1
ENSMUSG00000004366	483.4543	-0.1478201	0.1076639	3.114955e-05	0.1447417
ENSMUSG00000004371	0.3452016	-7.805043e-05	0.07996446	0.9706044	1
ENSMUSG00000004383	857.2204	0.02163177	0.06314087	0.5468265	1
ENSMUSG00000004393	194.4767	-0.01672682	0.06406028	0.6357514	1
ENSMUSG00000004394	335.4535	-0.009189931	0.07011669	0.7584698	1
ENSMUSG00000004415	20.4303	-0.01039456	0.07780849	0.3769203	1
ENSMUSG00000004446	37.10648	-0.01054809	0.07654344	0.5327765	1
ENSMUSG00000004451	78.88235	-0.01882955	0.07311	0.4660647	1
ENSMUSG00000004455	1257.649	0.0183056	0.07232208	0.4997675	1
ENSMUSG00000004460	211.6058	-0.01244425	0.07237202	0.6417584	1
ENSMUSG00000004462	75.00829	0.02151509	0.07269445	0.4208792	1
ENSMUSG00000004473	13.29514	0.006160037	0.07787026	0.5722206	1
ENSMUSG00000004500	120.6754	0.0002031588	0.07322982	0.9935022	1
ENSMUSG00000004508	224.1691	-0.009696733	0.07076943	0.7385476	1
ENSMUSG00000004530	481.09	-0.08042287	0.06726149	0.02924667	1
ENSMUSG00000004535	983.8131	-0.0317038	0.0703811	0.3012294	1
ENSMUSG00000004552	0.1305693	0	0.08222491	1	1
ENSMUSG00000004558	2911.491	-0.05811886	0.06972016	0.08303648	1
ENSMUSG00000004561	152.6141	-0.04033234	0.0715579	0.1786066	1
ENSMUSG00000004562	165.6641	-0.09510284	0.07828206	0.002223341	0.5643263
ENSMUSG00000004565	257.1103	-0.07462923	0.0705464	0.03026309	1
ENSMUSG00000004567	229.8481	0.003892536	0.0687944	0.9011367	1
ENSMUSG00000004568	420.2336	0.02564713	0.06730034	0.4419185	1
ENSMUSG00000004591	388.3211	0.05330838	0.06964729	0.1079896	1
ENSMUSG00000004609	19.81032	0.004405249	0.07742229	0.7351315	1
ENSMUSG00000004610	100.5097	-0.04798394	0.07707056	0.03186737	1
ENSMUSG00000004626	159.2306	0.009996873	0.07331831	0.6889358	1
ENSMUSG00000004630	1.775401	-0.0009928692	0.07891182	0.7864532	1
ENSMUSG00000004631	203.935	-0.01508875	0.07063668	0.6078769	1
ENSMUSG00000004633	711.4427	-0.002295314	0.0714177	0.9346786	1
ENSMUSG00000004637	88.62866	0.00327221	0.07270451	0.8995776	1
ENSMUSG00000004642	118.9113	-0.02557552	0.07522974	0.249179	1
ENSMUSG00000004651	1.447265	0.003053174	0.07921306	0.4048325	1
ENSMUSG00000004655	2.586508	-0.001171871	0.07851243	0.8492578	1
ENSMUSG00000004661	58.6612	0.02670011	0.07761865	0.09351469	1
ENSMUSG00000004665	20.14566	-0.001996382	0.07683469	0.8968952	1
ENSMUSG00000004667	150.3832	-0.04245476	0.0746298	0.09924301	1
ENSMUSG00000004668	1.267684	0.003568147	0.0796905	0.2971479	1
ENSMUSG00000004677	451.9052	-0.05246008	0.07085536	0.1006979	1
ENSMUSG00000004698	123.8672	-0.04434355	0.07423348	0.09654961	1
ENSMUSG00000004707	2.772454	0.001729922	0.07853503	0.7742974	1
ENSMUSG00000004709	0.4018392	0.0006250999	0.08302014	0.6914506	1
ENSMUSG00000004730	50.05121	0.00485556	0.07547585	0.8069455	1
ENSMUSG00000004748	109.0979	-0.02338188	0.07663839	0.1998668	1
ENSMUSG00000004768	174.2049	0.01266508	0.06873203	0.6881536	1
ENSMUSG00000004771	641.4604	0.04239649	0.06718529	0.2167152	1
ENSMUSG00000004788	90.84783	-0.007378415	0.07619794	0.6790226	1
